source,target
24189255816129,26388279066927
24189255816129,28587302330608
24189255816129,37383395354152
24189255816185,26388279073127
24189255816185,26388279073169
24189255816185,28587302327725
24189255816185,30786325581075
24189255816185,32985348840394
24189255816185,32985348842205
24189255816185,35184372089418
24189255816344,37383395352273
24189255816377,30786325582767
24189255816459,30786325588422
24189255816463,30786325579846
24189255816463,30786325588189
24189255816463,37383395348452
24189255816544,30786325584205
24189255816553,30786325588163
24189255816556,26388279075503
24189255816556,30786325581075
24189255816556,32985348841532
24189255816568,26388279073755
24189255816568,26388279075503
24189255816568,35184372096420
24189255816595,28587302332259
24189255816612,37383395344616
24189255816670,32985348837247
24189255816681,35184372095846
24189255816703,28587302332032
24189255816767,37383395348730
24189255816982,26388279070832
24189255816982,28587302322295
24189255816982,28587302328777
24189255816982,35184372093892
24189255816982,37383395348427
24189255817033,37383395350470
24189255817090,37383395348730
24189255817133,26388279075503
24189255817133,28587302328611
24189255817133,30786325588163
24189255817133,37383395345004
24189255817135,26388279066721
24189255817135,26388279070687
24189255817170,37383395344702
24189255817207,26388279071554
24189255817213,28587302323289
24189255817213,30786325581529
24189255817213,30786325583684
24189255817300,37383395344702
24189255817359,26388279067058
24189255817359,26388279073722
24189255817359,26388279076893
24189255817359,32985348836451
24189255817359,35184372093967
24189255817387,37383395348730
24189255817411,26388279069314
24189255817411,28587302332032
24189255817411,35184372089269
24189255817411,35184372094729
24189255817462,26388279070147
24189255817480,35184372095297
24189255817480,37383395348620
24189255817498,26388279070531
24189255817498,35184372092782
24189255817581,26388279071554
24189255817581,26388279075212
24189255817581,37383395348730
24189255817587,28587302323624
24189255817587,30786325581003
24189255817587,35184372096832
24189255817587,37383395347913
24189255817633,35184372088856
24189255817687,26388279074273
24189255817687,28587302324385
24189255817687,37383395345539
24189255817701,26388279067812
24189255817701,28587302331852
24189255817708,26388279066716
24189255817708,28587302324802
24189255817708,30786325582392
24189255817708,30786325585738
24189255817821,30786325584205
24189255817882,26388279076344
24189255817882,30786325588189
24189255817979,35184372092916
24189255818153,32985348837247
24189255818288,26388279072860
24189255818288,26388279073849
24189255818289,26388279070147
24189255818353,26388279071809
24189255818353,37383395354454
24189255818402,26388279067706
24189255818402,26388279071292
24189255818402,28587302332259
24189255818402,30786325583430
24189255818402,35184372092017
24189255818402,37383395344702
24189255818481,26388279070846
24189255818481,26388279073672
24189255818481,28587302329524
24189255818481,30786325588422
24189255818481,37383395352088
24189255818493,35184372097122
24189255818498,26388279069862
24189255818498,28587302330608
24189255818498,30786325582767
24189255818573,35184372092025
24189255818587,28587302332032
24189255818587,30786325587391
24189255818587,35184372091084
24189255818624,24189255819865
24189255818624,26388279073879
24189255818624,35184372089418
24189255818627,26388279074690
24189255818632,30786325588189
24189255818641,26388279071395
24189255818641,35184372099612
24189255818711,26388279073672
24189255818711,35184372097104
24189255818800,35184372097122
24189255818810,26388279066716
24189255818810,30786325578411
24189255818810,30786325588189
24189255818810,32985348834866
24189255818810,37383395346475
24189255818810,37383395351816
24189255818842,24189255819815
24189255818842,30786325584956
24189255818842,35184372092916
24189255818900,26388279070147
24189255818900,30786325578027
24189255818900,32985348834866
24189255818900,32985348837799
24189255818900,32985348841536
24189255818900,35184372094716
24189255818900,35184372098965
24189255818915,26388279071395
24189255818920,32985348834863
24189255818938,30786325584956
24189255818938,32985348838083
24189255818939,26388279069862
24189255818939,26388279074273
24189255818939,37383395351867
24189255818972,30786325580399
24189255818972,30786325581529
24189255818972,37383395350913
24189255819018,26388279073393
24189255819018,32985348843454
24189255819063,30786325581003
24189255819063,30786325584956
24189255819075,30786325582912
24189255819075,32985348841275
24189255819086,26388279075887
24189255819086,28587302330561
24189255819086,32985348833564
24189255819086,32985348838083
24189255819086,35184372093215
24189255819086,37383395347284
24189255819086,37383395354420
24189255819104,30786325582912
24189255819199,26388279070832
24189255819199,26388279077457
24189255819262,24189255821733
24189255819262,26388279070846
24189255819262,28587302330216
24189255819262,35184372094476
24189255819262,35184372094912
24189255819262,35184372095987
24189255819262,37383395346820
24189255819469,37383395348452
24189255819472,28587302327661
24189255819560,28587302331852
24189255819618,28587302333120
24189255819618,30786325585990
24189255819618,30786325588189
24189255819695,28587302332259
24189255819695,30786325584361
24189255819695,30786325586851
24189255819695,32985348834863
24189255819695,37383395348452
24189255819815,26388279070846
24189255819844,30786325584361
24189255819853,30786325588189
24189255819865,24189255821214
24189255819865,26388279068077
24189255819865,26388279073879
24189255819865,28587302324529
24189255819865,28587302329391
24189255819865,28587302333120
24189255819865,30786325578027
24189255819865,30786325579846
24189255819865,30786325583430
24189255819865,30786325587945
24189255819865,30786325588189
24189255819865,30786325588489
24189255819865,32985348840394
24189255819865,32985348844129
24189255819865,35184372090083
24189255819865,35184372091172
24189255819865,35184372099504
24189255819865,37383395344702
24189255819865,37383395346877
24189255819893,26388279070147
24189255819893,28587302328444
24189255819893,30786325583430
24189255820389,35184372093927
24189255820411,30786325582767
24189255820411,35184372095059
24189255820411,37383395354152
24189255820429,24189255821733
24189255820429,26388279068313
24189255820429,26388279075369
24189255820429,28587302326926
24189255820429,32985348843454
24189255820429,37383395346475
24189255820483,32985348834361
24189255820514,28587302331403
24189255820514,30786325578027
24189255820514,35184372097850
24189255820514,37383395346475
24189255820514,37383395351730
24189255820597,37383395348730
24189255820712,28587302331852
24189255820731,30786325583430
24189255820753,30786325583684
24189255820753,35184372089026
24189255820753,35184372095364
24189255820776,26388279076893
24189255820776,32985348840010
24189255820776,37383395349610
24189255820817,37383395349157
24189255820817,37383395349900
24189255820824,26388279071554
24189255820824,35184372091281
24189255820824,37383395352273
24189255820901,26388279073722
24189255820901,32985348842998
24189255820902,26388279074273
24189255820902,28587302328611
24189255820902,32985348840394
24189255820902,37383395349172
24189255820902,37383395350608
24189255820902,37383395352091
24189255820986,35184372089475
24189255821191,26388279073879
24189255821191,37383395348730
24189255821340,26388279070687
24189255821340,26388279070832
24189255821437,30786325582405
24189255821437,37383395346475
24189255821481,26388279069781
24189255821521,35184372093927
24189255821523,26388279075887
24189255821523,28587302322738
24189255821523,28587302329044
24189255821523,28587302330561
24189255821523,28587302332259
24189255821523,30786325578403
24189255821523,30786325585714
24189255821523,32985348839485
24189255821523,35184372089645
24189255821523,35184372090214
24189255821523,35184372095829
24189255821523,37383395352273
24189255821591,35184372094582
24189255821591,37383395345487
24189255821687,26388279070147
24189255821687,26388279077457
24189255821690,28587302324468
24189255821690,30786325581075
24189255821690,30786325586734
24189255821690,35184372094582
24189255821705,37383395352030
24189255821795,28587302332032
24189255821798,26388279074273
24189255821798,30786325578081
24189255821798,30786325579846
24189255821798,37383395352091
24189255821847,32985348837827
24189255821868,32985348840010
24189255821868,37383395348452
24189255821997,28587302323289
24189255821997,30786325580942
24189255821997,32985348833465
24189255822052,26388279077079
24189255822052,26388279077457
24189255822052,28587302330608
24189255822052,30786325578118
24189255822052,30786325582392
24189255822052,35184372095829
24189255822052,37383395352091
24189255822052,37383395354422
26388279066664,30786325588189
26388279066664,35184372089418
26388279066664,37383395352214
26388279066716,28587302331608
26388279066760,26388279070846
26388279066760,30786325578027
26388279066798,37383395354152
26388279066866,26388279070832
26388279066866,28587302322267
26388279066866,30786325581003
26388279066866,30786325581529
26388279066927,37383395346298
26388279066965,32985348842998
26388279067038,26388279073722
26388279067038,35184372095151
26388279067058,30786325584361
26388279067058,35184372091281
26388279067076,32985348834866
26388279067076,35184372099612
26388279067076,37383395353290
26388279067117,30786325580490
26388279067117,32985348835752
26388279067117,35184372091451
26388279067117,37383395353345
26388279067179,26388279073127
26388279067179,28587302332259
26388279067179,37383395346877
26388279067181,35184372092916
26388279067181,35184372095151
26388279067280,30786325583430
26388279067286,26388279069173
26388279067483,26388279068077
26388279067483,26388279073722
26388279067483,32985348841747
26388279067483,32985348844186
26388279067483,35184372096876
26388279067496,26388279076344
26388279067586,26388279073459
26388279067645,28587302330608
26388279067777,37383395344616
26388279067805,30786325583499
26388279067812,32985348834866
26388279067819,28587302329082
26388279067819,30786325585990
26388279067819,32985348834863
26388279067819,37383395347365
26388279067953,26388279071292
26388279067953,26388279073965
26388279067953,26388279075022
26388279068012,26388279070147
26388279068117,30786325584088
26388279068136,26388279070687
26388279068136,26388279070832
26388279068136,28587302326926
26388279068136,35184372089026
26388279068167,35184372091084
26388279068217,30786325586734
26388279068217,32985348834866
26388279068217,35184372089026
26388279068272,30786325585990
26388279068296,28587302324468
26388279068311,28587302324370
26388279068311,30786325577908
26388279068313,28587302326926
26388279068313,28587302331844
26388279068313,30786325583658
26388279068547,32985348841536
26388279068695,26388279073672
26388279068695,28587302331403
26388279068695,32985348833564
26388279068748,26388279073672
26388279068748,35184372092338
26388279068748,35184372096832
26388279068749,26388279072272
26388279068749,26388279076344
26388279068749,30786325580740
26388279068749,35184372090214
26388279068759,30786325578118
26388279068768,32985348840727
26388279068792,37383395348730
26388279068799,35184372089269
26388279068799,35184372093892
26388279068799,35184372094784
26388279068973,26388279070846
26388279069077,26388279073722
26388279069077,30786325585325
26388279069077,32985348840010
26388279069086,26388279076713
26388279069086,30786325584361
26388279069116,26388279075369
26388279069116,28587302329524
26388279069116,30786325581075
26388279069116,32985348834866
26388279069116,37383395350151
26388279069225,26388279075503
26388279069225,28587302328444
26388279069225,30786325582392
26388279069225,35184372096759
26388279069225,37383395345533
26388279069262,26388279075022
26388279069263,37383395347864
26388279069292,28587302324468
26388279069292,30786325584205
26388279069292,37383395345731
26388279069299,26388279070846
26388279069299,26388279073672
26388279069299,30786325588422
26388279069333,30786325586720
26388279069333,32985348835752
26388279069333,35184372094132
26388279069333,35184372094582
26388279069585,26388279071642
26388279069585,26388279071809
26388279069585,30786325579746
26388279069585,30786325579846
26388279069585,30786325586835
26388279069585,32985348833564
26388279069585,35184372090624
26388279069621,26388279070846
26388279069626,26388279077457
26388279069626,30786325578027
26388279069626,30786325582912
26388279069626,30786325585391
26388279069626,35184372094582
26388279069704,28587302332259
26388279069704,32985348844186
26388279069704,35184372092017
26388279069704,37383395347913
26388279069712,26388279070147
26388279069726,30786325584361
26388279069775,28587302325575
26388279069775,32985348840010
26388279069794,26388279070687
26388279069794,26388279073879
26388279069794,28587302324276
26388279069794,30786325579846
26388279069810,35184372092017
26388279069826,30786325588189
26388279069862,26388279076893
26388279069862,37383395348730
26388279069864,26388279075022
26388279069970,26388279077527
26388279069972,28587302324468
26388279069972,35184372095672
26388279069992,26388279070846
26388279069992,28587302322295
26388279069992,30786325578411
26388279069992,30786325584361
26388279070091,30786325582912
26388279070105,26388279070147
26388279070147,26388279070846
26388279070147,26388279071554
26388279070147,26388279074790
26388279070147,26388279077527
26388279070147,28587302324262
26388279070147,28587302327725
26388279070147,28587302328611
26388279070147,28587302332032
26388279070147,28587302332688
26388279070147,30786325578027
26388279070147,30786325578560
26388279070147,30786325579729
26388279070147,30786325582405
26388279070147,32985348839485
26388279070147,32985348841532
26388279070147,35184372091451
26388279070147,35184372098965
26388279070147,35184372099038
26388279070147,37383395347150
26388279070165,26388279071554
26388279070165,26388279075393
26388279070165,28587302323289
26388279070165,28587302324385
26388279070165,35184372096931
26388279070165,37383395351754
26388279070165,37383395354609
26388279070206,26388279070832
26388279070206,26388279072317
26388279070206,28587302327725
26388279070206,30786325587945
26388279070206,32985348837247
26388279070206,32985348840394
26388279070206,32985348841747
26388279070251,26388279072272
26388279070251,26388279075872
26388279070251,28587302331852
26388279070251,30786325586720
26388279070251,35184372092829
26388279070251,35184372094912
26388279070251,37383395353290
26388279070256,28587302322267
26388279070256,30786325581003
26388279070357,26388279073459
26388279070357,28587302323289
26388279070357,30786325584361
26388279070359,28587302327725
26388279070374,28587302330608
26388279070374,30786325583816
26388279070374,30786325588189
26388279070374,32985348842070
26388279070452,26388279073459
26388279070481,37383395344816
26388279070488,26388279075503
26388279070488,30786325581075
26388279070488,35184372091281
26388279070488,35184372091451
26388279070530,28587302328606
26388279070530,32985348833564
26388279070530,37383395350470
26388279070530,37383395352091
26388279070531,30786325587391
26388279070531,35184372089365
26388279070536,26388279073459
26388279070601,26388279073755
26388279070680,26388279073879
26388279070680,35184372092350
26388279070687,28587302322295
26388279070832,28587302327725
26388279070832,32985348837497
26388279070832,35184372092829
26388279070832,35184372098841
26388279070846,28587302324262
26388279070846,28587302328444
26388279070846,28587302328611
26388279070846,28587302332032
26388279070846,30786325578027
26388279070846,35184372093615
26388279070846,35184372097873
26388279070926,30786325584205
26388279070933,35184372097122
26388279070993,26388279073672
26388279071044,26388279074273
26388279071061,26388279077527
26388279071061,30786325586720
26388279071108,30786325581003
26388279071108,30786325585325
26388279071146,26388279073722
26388279071152,26388279071554
26388279071220,30786325583430
26388279071220,35184372095672
26388279071220,37383395345533
26388279071234,35184372097850
26388279071234,37383395348452
26388279071255,35184372095672
26388279071276,35184372091891
26388279071347,30786325585467
26388279071347,35184372098712
26388279071390,30786325581003
26388279071410,26388279071554
26388279071425,37383395353345
26388279071554,30786325582458
26388279071554,30786325588422
26388279071603,30786325588422
26388279071603,37383395346820
26388279071774,28587302332259
26388279071774,35184372089026
26388279071780,37383395352088
26388279071809,28587302324736
26388279071809,30786325585467
26388279071809,32985348833564
26388279071809,32985348834361
26388279071809,37383395354454
26388279071958,35184372099612
26388279072025,26388279076344
26388279072028,26388279076344
26388279072028,32985348834863
26388279072028,35184372091451
26388279072028,37383395348452
26388279072135,32985348835600
26388279072223,26388279073672
26388279072272,35184372092017
26388279072272,37383395344702
26388279072317,26388279073722
26388279072438,35184372093927
26388279072440,26388279073879
26388279072626,28587302328444
26388279072648,37383395345487
26388279072682,28587302322889
26388279072682,30786325588189
26388279072707,35184372088856
26388279072707,35184372092017
26388279072707,35184372092338
26388279072707,35184372096832
26388279072707,37383395344616
26388279072707,37383395344702
26388279072725,30786325578027
26388279072755,26388279077457
26388279072755,30786325578027
26388279072755,32985348841275
26388279072755,35184372096876
26388279072833,30786325584205
26388279072927,28587302327725
26388279073100,30786325578027
26388279073127,30786325579754
26388279073167,26388279075503
26388279073169,28587302327725
26388279073268,32985348834361
26388279073268,35184372096032
26388279073287,30786325585990
26388279073300,32985348834690
26388279073393,26388279076893
26388279073393,28587302327725
26388279073393,30786325585325
26388279073393,32985348842998
26388279073393,37383395344702
26388279073421,30786325588698
26388279073421,32985348835600
26388279073459,28587302323289
26388279073479,35184372093927
26388279073505,28587302331916
26388279073505,30786325580490
26388279073505,35184372094714
26388279073672,26388279076395
26388279073672,26388279076572
26388279073672,26388279077527
26388279073672,28587302326573
26388279073672,28587302329044
26388279073672,28587302329082
26388279073672,28587302332259
26388279073672,28587302333120
26388279073672,30786325577731
26388279073672,30786325579729
26388279073672,30786325580071
26388279073672,30786325584361
26388279073672,30786325585391
26388279073672,30786325588189
26388279073672,30786325588422
26388279073672,32985348843454
26388279073672,35184372092829
26388279073672,35184372096876
26388279073672,37383395347087
26388279073672,37383395348452
26388279073679,30786325583816
26388279073679,32985348834866
26388279073679,32985348844186
26388279073679,35184372089026
26388279073679,37383395351816
26388279073680,26388279073879
26388279073680,28587302325233
26388279073680,30786325578081
26388279073696,26388279073985
26388279073696,32985348838240
26388279073696,32985348841279
26388279073696,37383395355035
26388279073715,28587302327661
26388279073715,32985348833564
26388279073722,30786325581003
26388279073755,30786325584361
26388279073849,28587302328321
26388279073849,35184372092338
26388279073879,28587302324385
26388279074042,32985348833564
26388279074133,30786325580282
26388279074147,28587302331603
26388279074147,30786325578081
26388279074147,30786325581075
26388279074147,35184372094476
26388279074147,37383395346911
26388279074180,32985348837247
26388279074192,30786325588163
26388279074216,37383395348452
26388279074216,37383395352273
26388279074235,32985348842998
26388279074273,37383395352091
26388279074288,30786325585990
26388279074288,30786325588189
26388279074288,35184372096420
26388279074288,37383395351816
26388279074288,37383395352091
26388279074322,28587302329524
26388279074322,32985348838083
26388279074337,35184372097850
26388279074337,37383395345186
26388279074337,37383395351816
26388279074345,28587302331403
26388279074345,30786325578118
26388279074345,32985348833564
26388279074345,32985348841275
26388279074456,28587302330608
26388279074552,28587302322882
26388279074596,30786325581075
26388279074596,30786325587945
26388279074596,35184372090120
26388279074596,37383395351867
26388279074607,35184372097873
26388279074645,28587302332385
26388279074647,26388279076713
26388279074647,32985348842205
26388279074683,26388279075212
26388279074683,28587302330608
26388279074683,30786325578027
26388279074683,35184372093999
26388279074683,37383395345186
26388279074690,26388279075887
26388279074690,28587302322713
26388279074690,35184372091281
26388279074690,37383395347365
26388279074690,37383395348452
26388279074690,37383395351816
26388279074714,28587302327725
26388279074714,35184372093665
26388279074714,37383395347087
26388279074714,37383395347284
26388279074760,26388279077079
26388279074760,28587302325739
26388279074760,28587302326573
26388279074760,28587302327725
26388279074760,30786325582731
26388279074760,30786325582912
26388279074760,30786325583816
26388279074760,30786325584956
26388279074760,30786325585467
26388279074760,30786325586851
26388279074760,32985348840010
26388279074760,32985348842998
26388279074760,35184372090120
26388279074760,37383395346664
26388279074881,30786325580361
26388279074881,30786325588189
26388279074968,30786325586851
26388279074968,32985348840010
26388279074968,37383395351816
26388279075022,35184372092829
26388279075022,35184372097831
26388279075046,30786325582458
26388279075046,32985348837247
26388279075046,35184372097478
26388279075046,37383395352088
26388279075120,35184372089418
26388279075244,28587302328444
26388279075244,30786325580361
26388279075244,30786325584361
26388279075289,37383395349610
26388279075360,32985348834863
26388279075360,35184372091451
26388279075360,37383395353297
26388279075393,32985348834299
26388279075435,30786325584565
26388279075435,32985348837497
26388279075435,35184372092017
26388279075499,37383395346298
26388279075503,28587302324262
26388279075503,28587302328611
26388279075503,35184372089269
26388279075569,28587302324736
26388279075569,30786325588422
26388279075645,26388279077423
26388279075645,30786325584361
26388279075645,30786325585738
26388279075645,30786325586030
26388279075645,32985348841792
26388279075645,37383395353290
26388279075693,30786325578411
26388279075693,30786325586720
26388279075711,28587302332259
26388279075919,30786325578027
26388279075933,28587302322267
26388279075939,30786325581529
26388279076081,28587302329524
26388279076098,30786325584205
26388279076117,30786325585990
26388279076120,35184372092017
26388279076144,30786325582392
26388279076144,30786325586802
26388279076144,37383395346370
26388279076344,28587302328377
26388279076344,35184372092338
26388279076344,35184372098267
26388279076388,28587302327643
26388279076388,28587302327661
26388279076425,30786325586802
26388279076493,26388279076893
26388279076493,28587302327725
26388279076713,28587302324736
26388279076713,32985348840809
26388279076713,37383395344616
26388279076713,37383395350874
26388279076723,37383395345186
26388279076726,30786325584956
26388279076726,35184372093350
26388279076737,37383395346298
26388279076779,30786325581075
26388279076779,30786325585990
26388279076793,30786325583816
26388279076793,30786325585990
26388279076793,32985348833564
26388279076793,37383395350608
26388279076862,28587302324385
26388279076862,30786325580599
26388279076893,28587302327725
26388279076893,28587302332032
26388279077252,28587302326926
26388279077252,30786325578027
26388279077252,32985348835752
26388279077252,32985348842829
26388279077351,30786325585990
26388279077353,28587302331608
26388279077353,32985348841275
26388279077353,37383395351816
26388279077405,37383395346298
26388279077457,28587302327725
26388279077457,35184372096876
26388279077521,35184372097478
28587302322180,28587302328606
28587302322180,28587302332688
28587302322180,30786325585714
28587302322180,30786325586851
28587302322180,35184372093215
28587302322210,28587302324468
28587302322210,30786325586802
28587302322210,32985348843454
28587302322257,28587302332032
28587302322267,30786325581003
28587302322267,32985348834690
28587302322295,28587302324262
28587302322295,30786325587391
28587302322295,32985348843177
28587302322334,30786325577740
28587302322334,30786325584565
28587302322334,30786325588422
28587302322334,32985348841275
28587302322536,30786325584956
28587302322576,32985348844186
28587302322607,32985348841792
28587302322635,28587302327725
28587302322635,30786325581075
28587302322635,30786325584205
28587302322635,32985348840010
28587302322659,30786325586734
28587302322670,30786325578081
28587302322670,30786325582912
28587302322670,30786325582996
28587302322670,32985348840809
28587302322670,37383395345487
28587302322670,37383395345539
28587302322670,37383395347913
28587302322670,37383395351876
28587302322751,28587302323289
28587302322751,28587302333120
28587302322751,37383395346664
28587302322777,28587302332259
28587302322881,28587302322889
28587302322882,35184372088856
28587302322882,35184372095151
28587302322905,37383395354152
28587302322908,37383395348730
28587302323020,30786325583816
28587302323020,35184372094714
28587302323020,35184372097873
28587302323030,30786325584088
28587302323171,28587302323289
28587302323224,30786325579754
28587302323224,35184372091084
28587302323224,35184372096876
28587302323224,37383395346664
28587302323273,35184372095672
28587302323273,37383395345533
28587302323273,37383395346475
28587302323292,28587302331608
28587302323292,30786325585990
28587302323292,30786325587391
28587302323292,35184372097873
28587302323297,37383395346911
28587302323353,35184372097478
28587302323353,37383395345004
28587302323353,37383395345533
28587302323353,37383395346475
28587302323380,28587302324529
28587302323380,28587302326926
28587302323380,30786325578027
28587302323380,30786325578411
28587302323380,30786325582405
28587302323380,30786325583684
28587302323380,30786325585738
28587302323380,30786325588163
28587302323380,30786325588489
28587302323380,32985348834863
28587302323380,35184372089026
28587302323380,35184372090439
28587302323380,35184372092829
28587302323380,35184372092916
28587302323380,35184372093665
28587302323380,37383395344702
28587302323380,37383395345186
28587302323380,37383395347365
28587302323380,37383395353297
28587302323528,28587302327725
28587302323528,30786325583816
28587302323605,28587302331916
28587302323605,35184372098712
28587302323624,28587302332259
28587302323624,35184372094714
28587302323666,28587302327725
28587302323666,35184372092829
28587302323666,35184372097342
28587302323750,32985348844186
28587302323785,30786325584205
28587302323833,32985348841532
28587302323833,32985348842963
28587302323895,30786325581075
28587302323895,30786325585990
28587302323895,35184372090120
28587302323955,28587302324385
28587302323960,35184372089418
28587302323988,37383395348730
28587302324006,28587302325233
28587302324006,32985348837827
28587302324006,32985348841275
28587302324049,28587302330608
28587302324049,37383395348452
28587302324075,30786325584956
28587302324075,30786325585990
28587302324075,32985348842998
28587302324075,35184372095151
28587302324142,32985348834299
28587302324142,35184372088856
28587302324262,28587302332032
28587302324262,30786325583430
28587302324262,30786325584205
28587302324317,30786325585990
28587302324336,28587302324468
28587302324336,30786325586835
28587302324365,32985348840010
28587302324370,28587302324802
28587302324370,30786325578411
28587302324370,30786325586720
28587302324370,32985348836487
28587302324370,32985348837497
28587302324370,35184372089418
28587302324413,32985348842085
28587302324452,30786325584361
28587302324452,30786325585990
28587302324468,37383395345186
28587302324486,30786325582912
28587302324562,30786325581003
28587302324585,30786325585990
28587302324596,28587302326926
28587302324596,30786325584361
28587302324596,30786325588189
28587302324596,35184372092829
28587302324637,30786325578027
28587302324694,28587302325233
28587302324694,30786325579477
28587302324694,30786325586851
28587302324694,35184372092244
28587302324694,35184372099612
28587302324695,32985348834863
28587302324695,32985348838461
28587302324736,30786325579754
28587302324736,37383395346820
28587302324779,32985348842998
28587302324779,35184372093350
28587302324780,28587302327575
28587302324802,30786325584361
28587302324853,30786325579846
28587302324853,37383395345004
28587302324858,37383395354732
28587302324893,30786325578027
28587302324893,30786325584205
28587302324893,35184372092829
28587302324919,30786325582912
28587302324919,35184372099038
28587302324919,37383395353906
28587302324919,37383395355035
28587302324990,28587302332259
28587302324990,37383395344702
28587302325008,28587302326926
28587302325080,30786325586720
28587302325087,30786325581003
28587302325087,30786325584361
28587302325087,35184372099612
28587302325133,28587302331852
28587302325133,32985348837247
28587302325228,37383395348730
28587302325233,30786325578081
28587302325233,30786325588591
28587302325233,37383395346664
28587302325374,28587302331603
28587302325374,35184372094594
28587302325374,35184372094880
28587302325374,35184372096832
28587302325374,37383395354871
28587302325384,37383395347792
28587302325384,37383395348730
28587302325418,32985348834863
28587302325418,35184372089359
28587302325519,28587302326290
28587302325519,37383395347792
28587302325520,35184372094784
28587302325677,30786325585990
28587302325677,30786325587563
28587302325677,37383395348730
28587302325788,30786325582912
28587302325862,30786325584205
28587302325881,30786325588591
28587302325881,35184372088856
28587302325881,35184372090083
28587302325881,35184372097831
28587302325881,37383395345186
28587302325881,37383395346664
28587302325881,37383395346877
28587302325881,37383395349172
28587302325920,32985348840809
28587302325920,35184372088856
28587302326092,28587302327725
28587302326092,30786325582458
28587302326092,32985348837247
28587302326092,35184372093350
28587302326093,28587302329524
28587302326101,28587302329524
28587302326218,37383395345533
28587302326226,28587302326573
28587302326226,28587302328942
28587302326226,28587302332259
28587302326226,30786325578560
28587302326226,30786325579204
28587302326226,30786325581075
28587302326226,30786325581949
28587302326226,30786325582731
28587302326226,30786325584205
28587302326226,30786325586851
28587302326226,30786325588489
28587302326226,32985348833564
28587302326226,32985348834863
28587302326226,32985348834866
28587302326226,32985348842998
28587302326226,35184372089026
28587302326226,35184372091451
28587302326226,35184372094729
28587302326226,35184372097850
28587302326226,37383395347150
28587302326226,37383395348452
28587302326226,37383395350470
28587302326226,37383395354152
28587302326309,28587302332259
28587302326309,37383395349610
28587302326353,30786325581580
28587302326356,28587302326703
28587302326380,28587302332688
28587302326380,30786325578403
28587302326380,30786325580399
28587302326380,30786325581729
28587302326380,30786325582996
28587302326380,30786325585714
28587302326380,30786325585738
28587302326380,32985348840163
28587302326380,32985348840727
28587302326380,32985348842070
28587302326380,35184372092829
28587302326380,35184372093665
28587302326380,35184372093999
28587302326380,35184372095059
28587302326380,35184372098841
28587302326380,37383395344702
28587302326380,37383395345727
28587302326380,37383395347365
28587302326380,37383395351548
28587302326380,37383395353452
28587302326438,35184372094714
28587302326556,30786325578027
28587302326556,32985348837247
28587302326703,28587302330052
28587302326706,30786325581529
28587302326706,32985348833564
28587302326706,32985348840784
28587302326706,35184372092017
28587302326739,32985348844186
28587302326742,28587302332032
28587302326785,28587302327725
28587302326788,28587302328777
28587302326788,28587302332032
28587302326788,30786325583684
28587302326788,30786325588189
28587302326788,35184372094729
28587302326788,35184372094912
28587302326788,37383395345004
28587302326788,37383395346475
28587302326919,35184372093350
28587302326926,35184372089026
28587302327032,30786325583895
28587302327032,32985348840758
28587302327126,30786325578027
28587302327126,35184372091084
28587302327126,35184372091281
28587302327126,37383395345186
28587302327199,32985348841536
28587302327199,37383395354152
28587302327203,30786325583658
28587302327210,30786325581580
28587302327210,37383395351867
28587302327218,30786325584205
28587302327218,37383395354454
28587302327441,30786325585519
28587302327469,30786325580490
28587302327469,32985348841536
28587302327499,37383395346298
28587302327501,37383395346820
28587302327512,28587302327725
28587302327512,30786325578411
28587302327512,30786325588422
28587302327643,30786325578027
28587302327643,32985348838083
28587302327661,28587302332259
28587302327661,32985348844186
28587302327704,30786325584361
28587302327704,30786325588189
28587302327704,32985348834690
28587302327704,37383395346475
28587302327725,30786325585467
28587302327725,35184372093215
28587302327742,28587302328611
28587302327742,30786325579577
28587302327742,30786325588591
28587302327742,37383395349172
28587302327742,37383395352091
28587302327753,28587302328321
28587302327753,30786325579950
28587302327964,30786325583430
28587302327964,37383395348730
28587302328026,32985348842070
28587302328069,30786325581529
28587302328069,30786325583660
28587302328069,35184372092017
28587302328143,28587302328444
28587302328143,32985348840394
28587302328143,35184372093999
28587302328143,37383395352091
28587302328169,30786325582767
28587302328205,35184372091084
28587302328236,32985348841275
28587302328236,35184372089418
28587302328309,28587302328678
28587302328309,30786325584296
28587302328321,32985348842205
28587302328321,35184372096958
28587302328321,37383395347792
28587302328444,28587302332032
28587302328444,30786325586720
28587302328444,30786325588163
28587302328444,35184372097873
28587302328585,30786325578027
28587302328585,32985348837497
28587302328585,32985348841536
28587302328585,37383395352273
28587302328611,35184372097873
28587302328645,28587302329311
28587302328645,28587302330608
28587302328645,30786325579746
28587302328645,35184372093665
28587302328745,28587302330608
28587302328835,30786325585467
28587302328934,28587302329082
28587302328934,32985348844186
28587302328962,32985348843807
28587302329055,35184372096420
28587302329055,37383395352088
28587302329061,30786325580599
28587302329061,32985348841918
28587302329061,37383395354609
28587302329067,30786325587391
28587302329082,35184372094912
28587302329082,35184372099038
28587302329156,30786325581003
28587302329156,32985348834690
28587302329156,32985348842998
28587302329156,35184372094784
28587302329167,28587302329311
28587302329167,30786325578403
28587302329167,30786325582731
28587302329167,30786325588163
28587302329167,30786325588422
28587302329167,30786325588624
28587302329167,32985348834157
28587302329167,32985348836020
